date,open,high,low,close,year,month,day,day_name,price_change,price_range,pct_gain_loss,ma_7,ma_30,volatility,risk_level,volume_per_million,market_trend
2021-03-09,507.31,513.11,503.82,506.44,2021,3,9,Tuesday,-0.87,9.29,3.0,520.94,541.1,0.03,High Risk,3.47,Bearish
2021-03-10,513.5,518.97,504.25,504.54,2021,3,10,Wednesday,-8.96,14.72,-0.0,514.36,539.19,0.03,High Risk,3.77,Bearish
2021-03-11,512.2,530.24,510.71,523.06,2021,3,11,Thursday,10.86,19.53,4.0,510.82,539.18,0.03,High Risk,4.71,Bullish
2021-03-12,512.5,526.51,506.59,518.02,2021,3,12,Friday,5.52,19.92,-1.0,510.44,538.5,0.03,High Risk,3.98,Bullish
2021-03-15,516.32,520.73,508.03,520.25,2021,3,15,Monday,3.93,12.7,0.0,511.72,538.09,0.03,High Risk,3.48,Bullish
2021-03-16,524.47,533.42,523.21,524.03,2021,3,16,Tuesday,-0.44,10.21,1.0,512.81,537.59,0.03,High Risk,3.24,Bearish
2021-03-17,522.0,528.37,514.3,524.44,2021,3,17,Wednesday,2.44,14.07,0.0,517.25,536.8,0.02,Low Risk,2.82,Bullish
2021-03-18,516.4,517.9,503.85,504.79,2021,3,18,Thursday,-11.61,14.05,-4.0,517.02,535.64,0.02,Low Risk,4.09,Bearish
2021-03-19,504.96,513.19,501.63,512.18,2021,3,19,Friday,7.22,11.56,1.0,518.11,534.31,0.02,Low Risk,4.39,Bullish
2021-03-22,509.13,529.31,509.13,523.11,2021,3,22,Monday,13.98,20.18,2.0,518.12,533.39,0.02,Low Risk,3.36,Bullish
2021-03-23,529.87,543.12,529.4,535.09,2021,3,23,Tuesday,5.22,13.72,2.0,520.56,532.96,0.02,Low Risk,5.58,Bullish
2021-03-24,533.78,534.42,520.0,520.81,2021,3,24,Wednesday,-12.97,14.42,-3.0,520.64,531.69,0.02,High Risk,4.1,Bearish
2021-03-25,516.99,518.53,497.0,502.86,2021,3,25,Thursday,-14.13,21.53,-3.0,517.61,529.66,0.03,High Risk,4.93,Bearish
2021-03-26,502.82,508.72,496.68,508.05,2021,3,26,Friday,5.23,12.04,1.0,515.27,528.01,0.03,High Risk,3.47,Bullish
2021-03-29,505.66,518.0,504.4,513.95,2021,3,29,Monday,8.29,13.6,1.0,516.58,526.59,0.02,High Risk,3.33,Bullish
2021-03-30,510.51,514.41,506.91,513.39,2021,3,30,Tuesday,2.88,7.5,-0.0,516.75,525.13,0.02,Low Risk,2.42,Bullish
2021-03-31,515.67,528.13,515.44,521.66,2021,3,31,Wednesday,5.99,12.69,2.0,516.54,524.14,0.02,Low Risk,3.5,Bullish
2021-04-01,529.93,540.5,527.03,539.42,2021,4,1,Thursday,9.49,13.47,3.0,517.16,523.85,0.02,High Risk,3.94,Bullish
2021-04-05,540.01,542.85,529.23,540.67,2021,4,5,Monday,0.66,13.62,0.0,520.0,523.86,0.02,Low Risk,3.36,Bullish
2021-04-06,544.81,554.17,543.3,544.53,2021,4,6,Tuesday,-0.28,10.87,1.0,525.95,524.22,0.01,Low Risk,3.47,Bearish
2021-04-07,543.5,549.64,541.45,546.99,2021,4,7,Wednesday,3.49,8.19,0.0,531.52,524.25,0.01,Low Risk,2.15,Bullish
2021-04-08,551.13,556.9,547.57,554.58,2021,4,8,Thursday,3.45,9.33,1.0,537.32,524.29,0.01,Low Risk,4.31,Bullish
2021-04-09,552.69,556.9,547.11,555.31,2021,4,9,Friday,2.62,9.79,0.0,543.31,524.57,0.01,Low Risk,2.89,Bullish
2021-04-12,551.05,557.98,549.58,552.78,2021,4,12,Monday,1.73,8.4,-0.0,547.75,525.04,0.01,Low Risk,2.94,Bullish
2021-04-13,557.0,559.75,550.3,553.73,2021,4,13,Tuesday,-3.27,9.45,0.0,549.8,525.14,0.01,Low Risk,2.72,Bearish
2021-04-14,554.87,554.87,538.53,540.02,2021,4,14,Wednesday,-14.85,16.34,-2.0,549.71,524.88,0.01,Low Risk,3.74,Bearish
2021-04-15,544.17,553.49,542.66,549.22,2021,4,15,Thursday,5.05,10.83,2.0,550.38,525.83,0.01,Low Risk,3.14,Bullish
2021-04-16,550.54,551.98,539.51,546.54,2021,4,16,Friday,-4.0,12.47,-0.0,550.31,527.01,0.01,Low Risk,3.21,Bearish
2021-04-19,546.9,556.44,545.53,554.44,2021,4,19,Monday,7.54,10.91,1.0,550.29,528.27,0.01,Low Risk,4.29,Bullish
2021-04-20,554.42,563.56,546.3,549.57,2021,4,20,Tuesday,-4.85,17.26,-1.0,549.47,530.15,0.01,Low Risk,11.26,Bearish
2021-04-21,508.0,515.46,503.6,508.9,2021,4,21,Wednesday,0.9,11.86,-7.000000000000001,543.2,530.23,0.03,High Risk,22.9,Bullish
2021-04-22,513.82,513.96,500.55,508.78,2021,4,22,Thursday,-5.04,13.41,-0.0,536.78,530.37,0.03,High Risk,9.06,Bearish
2021-04-23,509.01,509.7,500.7,505.55,2021,4,23,Friday,-3.46,9.0,-1.0,531.86,529.79,0.03,High Risk,7.31,Bearish
2021-04-26,506.76,510.48,503.0,510.3,2021,4,26,Monday,3.54,7.48,1.0,526.3,529.53,0.03,High Risk,4.39,Bullish
2021-04-27,512.62,512.99,504.58,505.55,2021,4,27,Tuesday,-7.07,8.41,-1.0,520.44,529.04,0.03,High Risk,3.76,Bearish
2021-04-28,505.2,508.4,503.34,506.52,2021,4,28,Wednesday,1.32,5.06,0.0,513.6,528.46,0.03,High Risk,3.19,Bullish
2021-04-29,507.6,509.29,499.0,509.0,2021,4,29,Thursday,1.4,10.29,0.0,507.8,527.94,0.03,High Risk,5.13,Bullish
2021-04-30,505.0,514.55,505.0,513.47,2021,4,30,Friday,8.47,9.55,1.0,508.45,528.23,0.01,Low Risk,4.41,Bullish
2021-05-03,512.65,518.95,505.2,509.11,2021,5,3,Monday,-3.54,13.75,-1.0,508.5,528.13,0.01,Low Risk,4.09,Bearish
2021-05-04,510.78,511.63,496.79,503.18,2021,5,4,Tuesday,-7.6,14.84,-1.0,508.16,527.47,0.01,Low Risk,4.35,Bearish
2021-05-05,504.99,507.78,494.63,496.08,2021,5,5,Wednesday,-8.91,13.15,-1.0,506.13,526.17,0.01,Low Risk,3.13,Bearish
2021-05-06,495.99,499.55,491.37,499.55,2021,5,6,Thursday,3.56,8.18,1.0,505.27,525.46,0.01,Low Risk,3.78,Bullish
2021-05-07,504.62,508.55,501.12,503.84,2021,5,7,Friday,-0.78,7.43,1.0,504.89,525.49,0.01,Low Risk,3.13,Bearish
2021-05-10,502.0,503.15,486.11,486.69,2021,5,10,Monday,-15.31,17.04,-3.0,501.7,524.78,0.02,Low Risk,5.13,Bearish
2021-05-11,479.75,497.99,478.63,495.08,2021,5,11,Tuesday,15.33,19.36,2.0,499.08,524.15,0.02,Low Risk,4.4,Bullish
2021-05-12,486.83,493.54,482.7,484.98,2021,5,12,Wednesday,-1.85,10.84,-2.0,495.63,523.2,0.02,Low Risk,4.12,Bearish
2021-05-13,489.13,490.78,482.71,486.66,2021,5,13,Thursday,-2.47,8.07,0.0,493.27,522.03,0.02,Low Risk,2.71,Bearish
2021-05-14,487.86,494.85,486.59,493.37,2021,5,14,Friday,5.51,8.26,1.0,492.88,520.5,0.02,Low Risk,2.88,Bullish
2021-05-17,485.59,492.71,482.81,488.94,2021,5,17,Monday,3.35,9.9,-1.0,491.37,518.78,0.02,Low Risk,2.71,Bullish
2021-05-18,488.4,493.48,486.19,486.28,2021,5,18,Tuesday,-2.12,7.29,-1.0,488.86,516.83,0.02,Low Risk,2.35,Bearish
2021-05-19,481.63,488.57,478.54,487.7,2021,5,19,Wednesday,6.07,10.03,0.0,489.0,514.86,0.01,Low Risk,3.35,Bullish
2021-05-20,489.55,502.7,488.98,501.67,2021,5,20,Thursday,12.12,13.72,3.0,489.94,513.09,0.02,Low Risk,3.72,Bullish
2021-05-21,503.12,505.4,497.26,497.89,2021,5,21,Friday,-5.23,8.14,-1.0,491.79,511.18,0.01,Low Risk,3.32,Bearish
2021-05-24,501.05,504.25,499.51,502.9,2021,5,24,Monday,1.85,4.74,1.0,494.11,509.52,0.01,Low Risk,2.41,Bullish
2021-05-25,506.0,506.37,499.22,501.34,2021,5,25,Tuesday,-4.66,7.15,-0.0,495.25,507.77,0.01,Low Risk,2.7,Bearish
2021-05-26,502.34,504.14,500.5,502.36,2021,5,26,Wednesday,0.02,3.64,0.0,497.16,506.52,0.01,Low Risk,2.47,Bullish
2021-05-27,501.8,505.1,498.54,503.86,2021,5,27,Thursday,2.06,6.56,0.0,499.67,505.0,0.01,Low Risk,3.25,Bullish
2021-05-28,504.4,511.76,502.53,502.81,2021,5,28,Friday,-1.59,9.23,-0.0,501.83,503.55,0.01,Low Risk,2.91,Bearish
2021-06-01,504.01,505.41,497.74,499.08,2021,6,1,Tuesday,-4.93,7.67,-1.0,501.46,501.7,0.01,Low Risk,2.48,Bearish
2021-06-02,499.82,503.22,495.82,499.24,2021,6,2,Wednesday,-0.58,7.4,0.0,501.66,500.02,0.01,Low Risk,2.27,Bearish
2021-06-03,495.19,496.66,487.25,489.43,2021,6,3,Thursday,-5.76,9.41,-2.0,499.73,499.37,0.01,Low Risk,3.89,Bearish
2021-06-04,492.0,501.86,490.95,494.74,2021,6,4,Friday,2.74,10.91,1.0,498.79,498.91,0.01,Low Risk,3.16,Bullish
2021-06-07,492.92,496.7,490.55,494.66,2021,6,7,Monday,1.74,6.15,-0.0,497.69,498.54,0.01,Low Risk,2.79,Bullish
2021-06-08,497.0,498.82,489.37,492.39,2021,6,8,Tuesday,-4.61,9.45,-0.0,496.05,497.95,0.01,Low Risk,2.37,Bearish
2021-06-09,494.5,496.09,484.65,485.81,2021,6,9,Wednesday,-8.69,11.44,-1.0,493.62,497.29,0.01,Low Risk,3.06,Bearish
2021-06-10,487.17,490.21,482.14,487.27,2021,6,10,Thursday,0.1,8.07,0.0,491.93,496.65,0.01,Low Risk,4.38,Bullish
2021-06-11,490.0,491.41,487.78,488.77,2021,6,11,Friday,-1.23,3.63,0.0,490.44,495.97,0.01,Low Risk,3.12,Bearish
2021-06-14,489.68,503.5,486.91,499.89,2021,6,14,Monday,10.21,16.59,2.0,491.93,495.52,0.01,Low Risk,4.4,Bullish
2021-06-15,501.23,501.23,490.4,491.9,2021,6,15,Tuesday,-9.33,10.83,-2.0,491.53,494.95,0.01,Low Risk,3.1,Bearish
2021-06-16,495.0,496.46,486.28,492.41,2021,6,16,Wednesday,-2.59,10.18,0.0,491.21,494.59,0.01,Low Risk,3.53,Bearish
2021-06-17,490.25,501.8,490.15,498.34,2021,6,17,Thursday,8.09,11.65,1.0,492.06,494.66,0.01,Low Risk,3.2,Bullish
2021-06-18,496.4,504.49,495.24,500.77,2021,6,18,Friday,4.37,9.25,0.0,494.19,494.7,0.01,Low Risk,5.2,Bullish
2021-06-21,501.64,502.05,492.28,497.0,2021,6,21,Monday,-4.64,9.77,-1.0,495.58,494.47,0.01,Low Risk,5.28,Bearish
2021-06-22,498.54,513.55,495.8,508.82,2021,6,22,Tuesday,10.28,17.75,2.0,498.45,495.21,0.01,Low Risk,5.81,Bullish
2021-06-23,508.48,516.63,508.2,512.74,2021,6,23,Wednesday,4.26,8.43,1.0,500.28,495.8,0.01,Low Risk,3.94,Bullish
2021-06-24,517.96,520.96,514.4,518.06,2021,6,24,Thursday,0.1,6.56,1.0,504.02,496.9,0.01,Low Risk,3.36,Bullish
2021-06-25,528.84,533.06,525.0,527.07,2021,6,25,Friday,-1.77,8.06,2.0,508.97,498.25,0.01,Low Risk,5.3,Bearish
2021-06-28,528.12,533.94,524.56,533.03,2021,6,28,Monday,4.91,9.38,1.0,513.93,499.57,0.01,Low Risk,2.82,Bullish
2021-06-29,533.55,536.13,528.57,533.5,2021,6,29,Tuesday,-0.05,7.56,0.0,518.6,501.06,0.01,Low Risk,2.31,Bearish
2021-06-30,534.06,534.38,526.82,528.21,2021,6,30,Wednesday,-5.85,7.56,-1.0,523.06,502.46,0.01,Low Risk,2.77,Bearish
2021-07-01,525.72,537.04,525.72,533.54,2021,7,1,Thursday,7.82,11.32,1.0,526.59,503.98,0.01,Low Risk,2.81,Bullish
2021-07-02,535.5,538.54,529.39,533.98,2021,7,2,Friday,-1.52,9.15,0.0,529.63,505.06,0.01,Low Risk,1.98,Bearish
2021-07-06,533.0,542.86,533.0,541.64,2021,7,6,Tuesday,8.64,9.86,1.0,533.0,506.52,0.01,Low Risk,2.78,Bullish
2021-07-07,544.24,544.64,531.66,535.96,2021,7,7,Wednesday,-8.28,12.98,-1.0,534.27,507.62,0.01,Low Risk,2.72,Bearish
2021-07-08,530.93,535.5,529.09,530.76,2021,7,8,Thursday,-0.17,6.41,-1.0,533.94,508.6,0.01,Low Risk,3.27,Bearish
2021-07-09,531.0,538.26,528.58,535.98,2021,7,9,Friday,4.98,9.68,1.0,534.3,509.72,0.01,Low Risk,2.78,Bullish
2021-07-12,540.3,540.65,532.92,537.31,2021,7,12,Monday,-2.99,7.73,0.0,535.6,510.84,0.01,Low Risk,1.78,Bearish
2021-07-13,535.76,545.33,535.76,540.68,2021,7,13,Tuesday,4.92,9.57,1.0,536.62,512.1,0.01,Low Risk,2.75,Bullish
2021-07-14,541.01,554.1,541.01,547.95,2021,7,14,Wednesday,6.94,13.09,1.0,538.61,513.73,0.01,Low Risk,4.66,Bullish
2021-07-15,553.97,557.54,538.2,542.95,2021,7,15,Thursday,-11.02,19.34,-1.0,538.8,515.19,0.01,Low Risk,5.71,Bearish
2021-07-16,541.81,544.06,527.05,530.31,2021,7,16,Friday,-11.5,17.01,-2.0,537.99,516.55,0.01,Low Risk,3.44,Bearish
2021-07-19,526.05,534.91,522.24,532.28,2021,7,19,Monday,6.23,12.67,0.0,538.21,517.8,0.01,Low Risk,3.89,Bullish
2021-07-20,526.07,536.64,520.3,531.05,2021,7,20,Tuesday,4.98,16.34,-0.0,537.5,519.01,0.01,Low Risk,6.93,Bullish
2021-07-21,526.13,530.99,505.61,513.63,2021,7,21,Wednesday,-12.5,25.38,-3.0,534.12,519.72,0.02,Low Risk,11.91,Bearish
2021-07-22,510.21,513.68,507.0,511.77,2021,7,22,Thursday,1.56,6.68,-0.0,529.99,520.59,0.02,Low Risk,4.33,Bullish
2021-07-23,512.16,517.41,504.66,515.41,2021,7,23,Friday,3.25,12.75,1.0,525.34,521.52,0.01,Low Risk,3.82,Bullish
2021-07-26,514.38,521.13,509.01,516.49,2021,7,26,Monday,2.11,12.12,0.0,521.56,522.45,0.02,Low Risk,2.25,Bullish
2021-07-27,518.08,521.95,512.05,518.91,2021,7,27,Tuesday,0.83,9.9,0.0,519.93,523.08,0.01,Low Risk,2.76,Bullish
2021-07-28,521.82,524.47,516.98,519.3,2021,7,28,Wednesday,-2.52,7.49,0.0,518.08,523.99,0.01,Low Risk,2.39,Bearish
2021-07-29,519.96,520.78,513.79,514.25,2021,7,29,Thursday,-5.71,6.99,-1.0,515.68,524.72,0.01,Low Risk,1.74,Bearish
2021-07-30,512.69,519.79,510.96,517.57,2021,7,30,Friday,4.88,8.83,1.0,516.24,525.36,0.01,Low Risk,2.53,Bullish
2021-08-02,519.0,519.85,510.51,515.15,2021,8,2,Monday,-3.85,9.34,-0.0,516.73,525.84,0.01,Low Risk,2.1,Bearish
2021-08-03,514.39,515.63,505.37,510.82,2021,8,3,Tuesday,-3.57,10.26,-1.0,516.07,526.3,0.01,Low Risk,2.58,Bearish
2021-08-04,513.0,517.98,510.37,517.35,2021,8,4,Wednesday,4.35,7.61,1.0,516.19,526.59,0.01,Low Risk,2.04,Bullish
2021-08-05,517.13,525.41,514.02,524.89,2021,8,5,Thursday,7.76,11.39,1.0,517.05,526.99,0.01,Low Risk,2.56,Bullish
2021-08-06,524.0,526.84,519.39,520.55,2021,8,6,Friday,-3.45,7.45,-1.0,517.23,527.08,0.01,Low Risk,1.92,Bearish
2021-08-09,521.15,522.67,517.99,519.97,2021,8,9,Monday,-1.18,4.68,-0.0,518.04,526.84,0.01,Low Risk,1.37,Bearish
2021-08-10,520.0,520.79,512.97,515.84,2021,8,10,Tuesday,-4.16,7.82,-1.0,517.8,526.27,0.01,Low Risk,1.96,Bearish
2021-08-11,517.0,519.57,509.77,512.4,2021,8,11,Wednesday,-4.6,9.8,-1.0,517.4,525.56,0.01,Low Risk,1.67,Bearish
2021-08-12,511.86,513.0,507.2,510.72,2021,8,12,Thursday,-1.14,5.8,-0.0,517.39,524.98,0.01,Low Risk,1.69,Bearish
2021-08-13,512.64,521.44,511.51,515.92,2021,8,13,Friday,3.28,9.93,1.0,517.18,524.39,0.01,Low Risk,2.18,Bullish
2021-08-16,515.24,523.38,512.3,517.92,2021,8,16,Monday,2.68,11.08,0.0,516.19,523.86,0.01,Low Risk,2.03,Bullish
2021-08-17,515.47,520.79,514.2,518.91,2021,8,17,Tuesday,3.44,6.59,0.0,515.95,523.1,0.01,Low Risk,2.31,Bullish
2021-08-18,520.0,526.38,518.65,521.87,2021,8,18,Wednesday,1.87,7.73,1.0,516.23,522.63,0.01,Low Risk,2.58,Bullish
2021-08-19,522.74,548.39,521.87,543.71,2021,8,19,Thursday,20.97,26.52,4.0,520.21,523.06,0.02,Low Risk,7.5,Bullish
2021-08-20,545.09,551.39,539.1,546.88,2021,8,20,Friday,1.79,12.29,1.0,525.13,523.43,0.01,Low Risk,3.77,Bullish
2021-08-23,545.98,555.55,543.74,553.33,2021,8,23,Monday,7.35,11.81,1.0,531.22,523.96,0.01,Low Risk,2.6,Bullish
2021-08-24,551.48,555.31,549.27,553.41,2021,8,24,Tuesday,1.93,6.04,0.0,536.58,524.38,0.01,Low Risk,2.11,Bullish
2021-08-25,550.16,552.84,545.45,547.58,2021,8,25,Wednesday,-2.58,7.39,-1.0,540.81,524.37,0.02,Low Risk,2.07,Bearish
2021-08-26,546.16,552.6,545.9,550.12,2021,8,26,Thursday,3.96,6.7,0.0,545.27,524.61,0.02,Low Risk,1.6,Bullish
2021-08-27,551.6,564.17,549.25,558.92,2021,8,27,Friday,7.32,14.92,2.0,550.56,525.56,0.02,Low Risk,3.25,Bullish
2021-08-30,557.25,567.16,556.45,566.18,2021,8,30,Monday,8.93,10.71,1.0,553.77,526.69,0.01,Low Risk,2.43,Bullish
2021-08-31,566.12,569.48,561.61,569.19,2021,8,31,Tuesday,3.07,7.87,1.0,556.96,527.97,0.01,Low Risk,2.43,Bullish
2021-09-01,569.0,591.0,569.0,582.07,2021,9,1,Wednesday,13.07,22.0,2.0,561.07,530.25,0.01,Low Risk,5.63,Bullish
2021-09-02,583.68,598.76,583.68,588.55,2021,9,2,Thursday,4.87,15.08,1.0,566.09,532.81,0.01,Low Risk,6.18,Bullish
2021-09-03,585.8,591.88,583.14,590.53,2021,9,3,Friday,4.73,8.74,0.0,572.22,535.31,0.01,Low Risk,2.68,Bullish
2021-09-07,594.69,613.85,593.99,606.71,2021,9,7,Tuesday,12.02,19.86,3.0,580.31,538.32,0.01,Low Risk,5.82,Bullish
2021-09-08,603.84,615.6,595.71,606.05,2021,9,8,Wednesday,2.21,19.89,-0.0,587.04,541.22,0.01,Low Risk,5.42,Bullish
2021-09-09,606.47,609.44,596.55,597.54,2021,9,9,Thursday,-8.93,12.89,-1.0,591.52,543.83,0.01,Low Risk,2.95,Bearish
2021-09-10,598.16,609.45,593.67,598.72,2021,9,10,Friday,0.56,15.78,0.0,595.74,546.65,0.01,Low Risk,3.95,Bullish
2021-09-13,598.57,598.57,582.78,589.29,2021,9,13,Monday,-9.28,15.79,-2.0,596.77,549.04,0.01,Low Risk,3.06,Bearish
2021-09-14,584.89,587.28,575.56,577.76,2021,9,14,Tuesday,-7.13,11.72,-2.0,595.23,551.12,0.02,Low Risk,3.46,Bearish
2021-09-15,578.17,584.62,575.37,582.87,2021,9,15,Wednesday,4.7,9.25,1.0,594.13,553.52,0.02,Low Risk,2.76,Bullish
2021-09-16,584.3,587.48,577.72,586.5,2021,9,16,Thursday,2.2,9.76,1.0,591.25,555.83,0.01,Low Risk,1.83,Bullish
2021-09-17,587.85,590.28,580.85,589.35,2021,9,17,Friday,1.5,9.43,0.0,588.86,557.98,0.01,Low Risk,4.15,Bullish
2021-09-20,586.79,591.53,568.08,575.43,2021,9,20,Monday,-11.36,23.45,-2.0,585.7,559.81,0.01,Low Risk,3.73,Bearish
2021-09-21,578.31,581.88,569.37,573.14,2021,9,21,Tuesday,-5.17,12.51,-0.0,582.05,561.58,0.01,Low Risk,2.25,Bearish
2021-09-22,579.69,595.65,579.69,590.65,2021,9,22,Wednesday,10.96,15.96,3.0,582.24,564.07,0.02,Low Risk,4.02,Bullish
2021-09-23,590.79,599.32,589.13,593.26,2021,9,23,Thursday,2.47,10.19,0.0,584.46,566.77,0.02,Low Risk,2.53,Bullish
2021-09-24,592.5,592.98,583.64,592.39,2021,9,24,Friday,-0.11,9.34,-0.0,585.82,569.49,0.02,Low Risk,2.13,Bearish
2021-09-27,587.95,593.58,576.93,592.64,2021,9,27,Monday,4.69,16.65,0.0,586.69,572.05,0.02,Low Risk,2.5,Bullish
2021-09-28,589.0,599.54,580.16,583.85,2021,9,28,Tuesday,-5.15,19.38,-1.0,585.91,574.25,0.02,Low Risk,4.43,Bearish
2021-09-29,589.01,609.88,588.01,599.06,2021,9,29,Wednesday,10.05,21.87,3.0,589.28,576.92,0.02,Low Risk,6.22,Bullish
2021-09-30,608.05,619.0,608.05,610.34,2021,9,30,Thursday,2.29,10.95,2.0,594.6,579.87,0.02,Low Risk,6.61,Bullish
2021-10-01,604.24,614.99,597.51,613.15,2021,10,1,Friday,8.91,17.48,0.0,597.81,582.18,0.01,Low Risk,4.09,Bullish
2021-10-04,613.39,626.13,594.68,603.35,2021,10,4,Monday,-10.04,31.45,-2.0,599.25,584.06,0.02,Low Risk,5.0,Bearish
2021-10-05,606.94,640.39,606.89,634.81,2021,10,5,Tuesday,27.87,33.5,5.0,605.31,586.78,0.02,High Risk,9.53,Bullish
2021-10-06,628.18,639.87,626.36,639.1,2021,10,6,Wednesday,10.92,13.51,1.0,611.95,589.64,0.02,High Risk,4.58,Bullish
2021-10-07,642.23,646.84,630.45,631.85,2021,10,7,Thursday,-10.38,16.39,-1.0,618.81,592.45,0.02,High Risk,3.56,Bearish
2021-10-08,634.17,643.8,630.86,632.66,2021,10,8,Friday,-1.51,12.94,0.0,623.61,595.2,0.02,Low Risk,3.27,Bearish
2021-10-11,633.2,639.42,626.78,627.04,2021,10,11,Monday,-6.16,12.64,-1.0,625.99,597.47,0.02,Low Risk,2.86,Bearish
2021-10-12,633.02,637.66,621.99,624.94,2021,10,12,Tuesday,-8.08,15.67,-0.0,627.68,599.43,0.02,Low Risk,3.23,Bearish
2021-10-13,632.18,632.18,622.1,629.76,2021,10,13,Wednesday,-2.42,10.08,1.0,631.45,601.45,0.02,Low Risk,2.42,Bearish
2021-10-14,632.23,636.88,626.79,633.8,2021,10,14,Thursday,1.57,10.09,1.0,631.31,603.17,0.01,Low Risk,2.67,Bullish
2021-10-15,638.0,639.42,625.16,628.29,2021,10,15,Friday,-9.71,14.26,-1.0,629.76,604.49,0.01,Low Risk,4.11,Bearish
2021-10-18,632.1,638.41,620.59,637.97,2021,10,18,Monday,5.87,17.82,2.0,630.64,606.08,0.01,Low Risk,4.67,Bullish
2021-10-19,636.97,641.0,632.3,639.0,2021,10,19,Tuesday,2.03,8.7,0.0,631.54,607.15,0.01,Low Risk,7.63,Bullish
2021-10-20,625.57,637.4,617.15,625.14,2021,10,20,Wednesday,-0.43,20.25,-2.0,631.27,607.79,0.01,Low Risk,10.62,Bearish
2021-10-21,628.89,654.01,628.65,653.16,2021,10,21,Thursday,24.27,25.36,4.0,635.3,609.64,0.02,Low Risk,8.44,Bullish
2021-10-22,651.81,665.46,651.81,664.78,2021,10,22,Friday,12.97,13.65,2.0,640.31,611.84,0.02,Low Risk,6.19,Bullish
2021-10-25,663.74,675.88,657.07,671.66,2021,10,25,Monday,7.92,18.81,1.0,645.71,614.59,0.02,Low Risk,3.83,Bullish
2021-10-26,673.76,676.49,662.77,668.52,2021,10,26,Tuesday,-5.24,13.72,-0.0,651.46,617.62,0.02,Low Risk,2.9,Bearish
2021-10-27,669.0,671.41,661.85,662.92,2021,10,27,Wednesday,-6.08,9.56,-1.0,655.03,620.28,0.02,Low Risk,2.28,Bearish
2021-10-28,670.95,676.8,668.03,674.05,2021,10,28,Thursday,3.1,8.77,2.0,660.03,623.2,0.02,Low Risk,2.86,Bullish
2021-10-29,673.06,690.97,671.24,690.31,2021,10,29,Friday,17.25,19.73,2.0,669.34,626.57,0.02,Low Risk,3.82,Bullish
2021-11-01,689.06,689.97,676.54,681.17,2021,11,1,Monday,-7.89,13.43,-1.0,673.34,630.09,0.01,Low Risk,3.11,Bearish
2021-11-02,683.11,687.68,673.82,677.72,2021,11,2,Tuesday,-5.39,13.86,-1.0,675.19,633.58,0.01,Low Risk,3.89,Bearish
2021-11-03,677.27,689.39,677.27,688.29,2021,11,3,Wednesday,11.02,12.12,2.0,677.57,636.83,0.01,Low Risk,2.33,Bullish
2021-11-04,685.89,685.94,665.5,668.4,2021,11,4,Thursday,-17.49,20.44,-3.0,677.55,639.34,0.02,Low Risk,4.86,Bearish
2021-11-05,663.97,665.64,645.01,645.72,2021,11,5,Friday,-18.25,20.63,-3.0,675.09,641.11,0.02,Low Risk,5.28,Bearish
2021-11-08,650.29,656.0,643.79,651.45,2021,11,8,Monday,1.16,12.21,1.0,671.87,643.08,0.02,Low Risk,2.89,Bullish
2021-11-09,653.7,660.5,650.52,655.99,2021,11,9,Tuesday,2.29,9.98,1.0,666.96,645.48,0.02,Low Risk,2.42,Bullish
2021-11-10,653.01,660.33,642.11,646.91,2021,11,10,Wednesday,-6.1,18.22,-1.0,662.07,647.07,0.02,Low Risk,2.41,Bearish
2021-11-11,650.24,665.82,649.71,657.58,2021,11,11,Thursday,7.34,16.11,2.0,659.19,648.65,0.02,Low Risk,2.87,Bullish
2021-11-12,660.01,683.34,653.82,682.61,2021,11,12,Friday,22.6,29.52,4.0,658.38,650.96,0.03,High Risk,4.19,Bullish
2021-11-15,681.24,685.26,671.49,679.33,2021,11,15,Monday,-1.91,13.77,-0.0,659.94,653.5,0.02,Low Risk,2.87,Bearish
2021-11-16,678.27,688.36,676.9,687.4,2021,11,16,Tuesday,9.13,11.46,1.0,665.9,655.25,0.02,Low Risk,2.08,Bullish
2021-11-17,690.0,700.99,686.09,691.69,2021,11,17,Wednesday,1.69,14.9,1.0,671.64,657.0,0.02,Low Risk,2.73,Bullish
2021-11-18,691.61,691.74,679.74,682.02,2021,11,18,Thursday,-9.59,12.0,-1.0,675.36,658.68,0.02,Low Risk,2.01,Bearish
2021-11-19,692.35,694.16,675.0,678.8,2021,11,19,Friday,-13.55,19.16,-0.0,679.92,660.21,0.02,Low Risk,2.61,Bearish
2021-11-22,676.02,679.48,656.47,659.2,2021,11,22,Monday,-16.82,23.01,-3.0,680.15,661.29,0.02,Low Risk,2.76,Bearish
2021-11-23,658.18,666.43,646.05,654.06,2021,11,23,Tuesday,-4.12,20.38,-1.0,676.07,662.26,0.01,Low Risk,2.32,Bearish
2021-11-24,658.01,661.44,651.1,658.29,2021,11,24,Wednesday,0.28,10.34,1.0,673.07,663.21,0.01,Low Risk,1.87,Bullish
2021-11-26,675.0,676.41,660.67,665.64,2021,11,26,Friday,-9.36,15.74,1.0,669.96,664.27,0.01,Low Risk,2.87,Bearish
2021-11-29,663.2,667.99,658.29,663.84,2021,11,29,Monday,0.64,9.7,-0.0,665.98,665.45,0.01,Low Risk,2.53,Bullish
2021-11-30,668.2,675.38,640.01,641.9,2021,11,30,Tuesday,-26.3,35.37,-3.0,660.25,665.58,0.02,Low Risk,5.61,Bearish
